Blatt;Seite;Spalte;Zeile;Vers
164;r;b;36;9465
164;r;b;37;9466
164;r;b;38;9467
164;r;b;39;9468
164;r;b;40;9469
164;r;b;41;9470
164;r;b;42;9471
164;r;b;43;9472
164;r;b;44;9473
164;r;b;45;9474
164;r;b;46;9475
164;r;b;47;9476
164;r;b;48;9477
164;r;b;49;9478
164;r;b;50;9479
164;v;a;1;9480
164;v;a;2;9481
164;v;a;3;9482
164;v;a;4;9483
164;v;a;5;9484
164;v;a;6;9485
164;v;a;7;9486
164;v;a;8;9487
164;v;a;9;9488
164;v;a;10;9489
164;v;a;11;9490
164;v;a;12;9491
164;v;a;13;9492
164;v;a;14;9493
164;v;a;15;9494
164;v;a;16;9495
164;v;a;17;9496
164;v;a;18;9497
164;v;a;19;9498
164;v;a;20;9499
164;v;a;21;9500
164;v;a;22;9501
164;v;a;23;9502
164;v;a;24;9503
164;v;a;25;9504
164;v;a;26;9505
164;v;a;27;9506
164;v;a;28;9507
164;v;a;29;9508
164;v;a;30;9509
164;v;a;31;9510
164;v;a;32;9511
164;v;a;33;9512
164;v;a;34;9513
164;v;a;35;9514
164;v;a;36;9515
164;v;a;37;9516
164;v;a;38;9517
164;v;a;39;9518
164;v;a;40;9519
164;v;a;41;9520
164;v;a;42;9521
164;v;a;43;9522
164;v;a;44;9523
164;v;a;45;9524
164;v;a;46;9525
164;v;a;47;9526
164;v;a;48;9527
164;v;a;49;9528
164;v;b;1;9529
164;v;b;2;9530
164;v;b;3;9531
164;v;b;4;9532
164;v;b;5;9533
164;v;b;6;9534
164;v;b;7;9535
164;v;b;8;9536
164;v;b;9;9537
164;v;b;10;9538
164;v;b;11;9539
164;v;b;12;9540
164;v;b;13;9541
164;v;b;14;9542
164;v;b;15;9543
164;v;b;16;9544
164;v;b;17;9545
164;v;b;18;9546
164;v;b;19;9547
164;v;b;20;9548
164;v;b;21;9549
164;v;b;22;9550
164;v;b;23;9551
164;v;b;24;9552
164;v;b;25;9553
164;v;b;26;9554
164;v;b;27;9555
164;v;b;28;9556
164;v;b;29;9557
164;v;b;30;9558
164;v;b;31;9559
164;v;b;32;9560
164;v;b;33;9561
164;v;b;34;9562
164;v;b;35;9563
164;v;b;36;9564
164;v;b;37;9565
164;v;b;38;9566
164;v;b;39;9567
164;v;b;40;9568
164;v;b;41;9569
164;v;b;42;9570
164;v;b;43;9571
164;v;b;44;9572
164;v;b;45;9573
164;v;b;46;9574
164;v;b;47;9575
164;v;b;48;9576
164;v;b;49;9577
165;r;a;1;9578
165;r;a;2;9579
165;r;a;3;9580
165;r;a;4;9581
165;r;a;5;9582
165;r;a;6;9583
165;r;a;7;9584
165;r;a;8;9585
165;r;a;9;9586
165;r;a;10;9587
165;r;a;11;9588
165;r;a;12;9589
165;r;a;13;9590
165;r;a;14;9591
165;r;a;15;9592
165;r;a;16;9593
165;r;a;17;9594
165;r;a;18;9595
165;r;a;19;9596
165;r;a;20;9597
165;r;a;21;9598
165;r;a;22;9599
165;r;a;23;9600
165;r;a;24;9601
165;r;a;25;9602
165;r;a;26;9603
165;r;a;27;9604
165;r;a;28;9605
165;r;a;29;9606
165;r;a;30;9607
165;r;a;31;9608
165;r;a;32;9609
165;r;a;33;9610
165;r;a;34;9611
165;r;a;35;9612
165;r;a;36;9613
165;r;a;37;9614
165;r;a;38;9615
165;r;a;39;9616
165;r;a;40;9617
165;r;a;41;9618
165;r;a;42;9619
165;r;a;43;9620
165;r;a;44;9621
165;r;a;45;9622
165;r;a;46;9623
165;r;a;47;9624
165;r;a;48;9625
165;r;a;49;9626
165;r;b;1;9627
165;r;b;2;9628
165;r;b;3;9629
165;r;b;4;9630
165;r;b;5;9631
165;r;b;6;9632
165;r;b;7;9633
165;r;b;8;9634
165;r;b;9;9635
165;r;b;10;9636
165;r;b;11;9637
165;r;b;12;9638
165;r;b;13;9639
165;r;b;14;9640
165;r;b;15;9641
165;r;b;16;9642
165;r;b;17;9643
165;r;b;18;9644
165;r;b;19;9645
165;r;b;20;9646
165;r;b;21;9647
165;r;b;22;9648
165;r;b;23;9649
165;r;b;24;9650
165;r;b;25;9651
165;r;b;26;9652
165;r;b;27;9653
165;r;b;28;9654
165;r;b;29;9655
165;r;b;30;9656
165;r;b;31;9657
165;r;b;32;9658
165;r;b;33;9659
165;r;b;34;9660
165;r;b;35;9661
165;r;b;36;9662
165;r;b;37;9663
165;r;b;38;9664
165;r;b;39;9665
165;r;b;40;9666
165;r;b;41;9667
165;r;b;42;9668
165;r;b;43;9669
165;r;b;44;9670
165;r;b;45;9671
165;r;b;46;9672
165;r;b;47;9673
165;r;b;48;9674
165;r;b;49;9675
165;v;a;1;9676
165;v;a;2;9677
165;v;a;3;9678
165;v;a;4;9679
165;v;a;5;9680
165;v;a;6;9681
165;v;a;7;9682
165;v;a;8;9683
165;v;a;9;9684
165;v;a;10;9685
165;v;a;11;9686
165;v;a;12;9687
165;v;a;13;9688
165;v;a;14;9689
165;v;a;15;9690
165;v;a;16;9691
165;v;a;17;9692
165;v;a;18;9693
165;v;a;19;9694
165;v;a;20;9695
165;v;a;21;9696
165;v;a;22;9697
165;v;a;23;9698
165;v;a;24;9699
165;v;a;25;9700
165;v;a;26;9701
165;v;a;27;9702
165;v;a;28;9703
165;v;a;29;9704
165;v;a;30;9705
165;v;a;31;9706
165;v;a;32;9707
165;v;a;33;9708
165;v;a;34;9709
165;v;a;35;9710
165;v;a;36;9711
165;v;a;37;9712
165;v;a;38;9713
165;v;a;39;9714
165;v;a;40;9715
165;v;a;41;9716
165;v;a;42;9717
165;v;a;43;9718
165;v;a;44;9719
165;v;a;45;9720
165;v;a;46;9721
165;v;a;47;9722
165;v;a;48;9723
165;v;a;49;9724
165;v;b;1;9725
165;v;b;2;9726
165;v;b;3;9727
165;v;b;4;9728
165;v;b;5;9729
165;v;b;6;9730
165;v;b;7;9731
165;v;b;8;9732
165;v;b;9;9733
165;v;b;10;9734
165;v;b;11;9735
165;v;b;12;9736
165;v;b;13;9737
165;v;b;14;9738
165;v;b;15;9739
165;v;b;16;9740
165;v;b;17;9741
165;v;b;18;9742
165;v;b;19;9743
165;v;b;20;9744
165;v;b;21;9745
165;v;b;22;9746
165;v;b;23;9747
165;v;b;24;9748
165;v;b;25;9749
165;v;b;26;9750
165;v;b;27;9751
165;v;b;28;9752
165;v;b;29;9753
165;v;b;30;9754
165;v;b;31;9755
165;v;b;32;9756
165;v;b;33;9757
165;v;b;34;9758
165;v;b;35;9759
165;v;b;36;9760
165;v;b;37;9761
165;v;b;38;9762
165;v;b;39;9763
165;v;b;40;9764
165;v;b;41;9765
165;v;b;42;9766
165;v;b;43;9767
165;v;b;44;9768
165;v;b;45;9769
165;v;b;46;9770
165;v;b;47;9771
165;v;b;48;9772
165;v;b;49;9773
166;r;a;1;9774
166;r;a;2;9775
166;r;a;3;9776
166;r;a;4;9777
166;r;a;5;9778
166;r;a;6;9779
166;r;a;7;9780
166;r;a;8;9781
166;r;a;9;9782
166;r;a;10;9783
166;r;a;11;9784
166;r;a;12;9785
166;r;a;13;9786
166;r;a;14;9787
166;r;a;15;9788
166;r;a;16;9789
166;r;a;17;9790
166;r;a;18;9791
166;r;a;19;9792
166;r;a;20;9793
166;r;a;21;9794
166;r;a;22;9795
166;r;a;23;9796
166;r;a;24;9797
166;r;a;25;9798
166;r;a;26;9799
166;r;a;27;9800
166;r;a;28;9801
166;r;a;29;9802
166;r;a;30;9803
166;r;a;31;9804
166;r;a;32;9805
166;r;a;33;9806
166;r;a;34;9807
166;r;a;35;9808
166;r;a;36;9809
166;r;a;37;9810
166;r;a;38;9811
166;r;a;39;9812
166;r;a;40;9813
166;r;a;41;9814
166;r;a;42;9815
166;r;a;43;9816
166;r;a;44;9817
166;r;a;45;9818
166;r;a;46;9819
166;r;a;47;9820
166;r;a;48;9821
166;r;a;49;9822
166;r;b;1;9823
166;r;b;2;9824
166;r;b;3;9825
166;r;b;4;9826
166;r;b;5;9827
166;r;b;6;9828
166;r;b;7;9829
166;r;b;8;9830
166;r;b;9;9831
166;r;b;10;9832
166;r;b;11;9833
166;r;b;12;9834
166;r;b;13;9835
166;r;b;14;9836
166;r;b;15;9837
166;r;b;16;9838
166;r;b;17;9839
166;r;b;18;9840
166;r;b;19;9841
166;r;b;20;9842
166;r;b;21;9843
166;r;b;22;9844
166;r;b;23;9845
166;r;b;24;9846
166;r;b;25;9847
166;r;b;26;9848
166;r;b;27;9849
166;r;b;28;9850
166;r;b;29;9851
166;r;b;30;9852
166;r;b;31;9853
166;r;b;32;9854
166;r;b;33;9855
166;r;b;34;9856
166;r;b;35;9857
166;r;b;36;9858
166;r;b;37;9859
166;r;b;38;9860
166;r;b;39;9861
166;r;b;40;9862
166;r;b;41;9863
166;r;b;42;9864
166;r;b;43;9865
166;r;b;44;9866
166;r;b;45;9867
166;r;b;46;9868
166;r;b;47;9869
166;r;b;48;9870
166;r;b;49;9871
166;v;a;1;9872
166;v;a;2;9873
166;v;a;3;9874
166;v;a;4;9875
166;v;a;5;9876
166;v;a;6;9877
166;v;a;7;9878
166;v;a;8;9879
166;v;a;9;9880
166;v;a;10;9881
166;v;a;11;9882
166;v;a;12;9883
166;v;a;13;9884
166;v;a;14;9885
166;v;a;15;9886
166;v;a;16;9887
166;v;a;17;9888
166;v;a;18;9889
166;v;a;19;9890
166;v;a;20;9891
166;v;a;21;9892
166;v;a;22;9893
166;v;a;23;9894
166;v;a;24;9895
166;v;a;25;9896
166;v;a;26;9897
166;v;a;27;9898
166;v;a;28;9899
166;v;a;29;9900
166;v;a;30;9901-0
166;v;a;31;9901
166;v;a;32;9902
166;v;a;33;9903
166;v;a;34;9904
166;v;a;35;9905
166;v;a;36;9906
166;v;a;37;9907
166;v;a;38;9908
166;v;a;39;9909
166;v;a;40;9910
166;v;a;41;9911
166;v;a;42;9912
166;v;a;43;9913
166;v;a;44;9914
166;v;a;45;9915
166;v;a;46;9916
166;v;a;47;9917
166;v;a;48;9918
166;v;a;49;9919
166;v;b;1;9920
166;v;b;2;9921
166;v;b;3;9922
166;v;b;4;9923
166;v;b;5;9924
166;v;b;6;9925
166;v;b;7;9926
166;v;b;8;9927
166;v;b;9;9928
166;v;b;10;9929
166;v;b;11;9930
166;v;b;12;9931
166;v;b;13;9932
166;v;b;14;9933
166;v;b;15;9934
166;v;b;16;9935
166;v;b;17;9936
166;v;b;18;9937
166;v;b;19;9938
166;v;b;20;9939
166;v;b;21;9940
166;v;b;22;9941
166;v;b;23;9942
166;v;b;24;9943
166;v;b;25;9944
166;v;b;26;9945
166;v;b;27;9946
166;v;b;28;9947
166;v;b;29;9948
166;v;b;30;9949
166;v;b;31;9950
166;v;b;32;9951
166;v;b;33;9952
166;v;b;34;9953
166;v;b;35;9954
166;v;b;36;9955
166;v;b;37;9956
166;v;b;38;9957
166;v;b;39;9958
166;v;b;40;9959
166;v;b;41;9960
166;v;b;42;9961
166;v;b;43;9962
166;v;b;44;9963
166;v;b;45;9964
166;v;b;46;9965
166;v;b;47;9966
166;v;b;48;9967
166;v;b;49;9968
167;r;a;1;9969
167;r;a;2;9970
167;r;a;3;9971
167;r;a;4;9972
167;r;a;5;9973
167;r;a;6;9974
167;r;a;7;9975
167;r;a;8;9976
167;r;a;9;9977
167;r;a;10;9978
167;r;a;11;9979
167;r;a;12;9980
167;r;a;13;9981
167;r;a;14;9982
167;r;a;15;9983
167;r;a;16;9984
167;r;a;17;9985
167;r;a;18;9986
167;r;a;19;9987
167;r;a;20;9988
167;r;a;21;9989
167;r;a;22;9990
167;r;a;23;9991
167;r;a;24;9992
167;r;a;25;9993
167;r;a;26;9994
167;r;a;27;9995
167;r;a;28;9996
167;r;a;29;9997
167;r;a;30;9998
167;r;a;31;9999
167;r;a;32;10000
167;r;a;33;10001
167;r;a;34;10002
167;r;a;35;10003
167;r;a;36;10004
167;r;a;37;10005
167;r;a;38;10006
167;r;a;39;10007
167;r;a;40;10008
167;r;a;41;10009
167;r;a;42;10010
167;r;a;43;10011
167;r;a;44;10012
167;r;a;45;10013
167;r;a;46;10014
167;r;a;47;10015
167;r;a;48;10016
167;r;a;49;10017
167;r;b;1;10018
167;r;b;2;10019
167;r;b;3;10020
167;r;b;4;10021
167;r;b;5;10022
167;r;b;6;10023
167;r;b;7;10024
167;r;b;8;10025
167;r;b;9;10026
167;r;b;10;10027
167;r;b;11;10028
167;r;b;12;10029
167;r;b;13;10030
167;r;b;14;10031
167;r;b;15;10032
167;r;b;16;10033
167;r;b;17;10034
167;r;b;18;10035
167;r;b;19;10036
167;r;b;20;10037
167;r;b;21;10038
167;r;b;22;10039
167;r;b;23;10040
167;r;b;24;10041
167;r;b;25;10042
167;r;b;26;10043
167;r;b;27;10044
167;r;b;28;10045
167;r;b;29;10046
167;r;b;30;10047
167;r;b;31;10048
167;r;b;32;10049
167;r;b;33;10050
167;r;b;34;10051
167;r;b;35;10052
167;r;b;36;10053
167;r;b;37;10054
167;r;b;38;10055
167;r;b;39;10056
167;r;b;40;10057
167;r;b;41;10058
167;r;b;42;10059
167;r;b;43;10060
167;r;b;44;10061
167;r;b;45;10062
167;r;b;46;10063
167;r;b;47;10064
167;r;b;48;10065
167;r;b;49;10066
167;v;a;1;10067
167;v;a;2;10068
167;v;a;3;10069
167;v;a;4;10070
167;v;a;5;10071
167;v;a;6;10072
167;v;a;7;10073
167;v;a;8;10074
167;v;a;9;10075
167;v;a;10;10076
167;v;a;11;10077
167;v;a;12;10078
167;v;a;13;10079
167;v;a;14;10080
167;v;a;15;10081
167;v;a;16;10082
167;v;a;17;10083
167;v;a;18;10084
167;v;a;19;10085
167;v;a;20;10086
167;v;a;21;10087
167;v;a;22;10088
167;v;a;23;10089
167;v;a;24;10090
167;v;a;25;10091
167;v;a;26;10092
167;v;a;27;10093
167;v;a;28;10094
167;v;a;29;10095
167;v;a;30;10096
167;v;a;31;10097
167;v;a;32;10098
167;v;a;33;10099
167;v;a;34;10100
167;v;a;35;10101
167;v;a;36;10102
167;v;a;37;10103
167;v;a;38;10104
167;v;a;39;10105
167;v;a;40;10106
167;v;a;41;10107
167;v;a;42;10108
167;v;a;43;10109
167;v;a;44;10110
167;v;a;45;10111
167;v;a;46;10112
167;v;a;47;10113
167;v;a;48;10114
167;v;b;1;10115
167;v;b;2;10116
167;v;b;3;10117
167;v;b;4;10118
167;v;b;5;10119
167;v;b;6;10120
167;v;b;7;10121
167;v;b;8;10122
167;v;b;9;10123
167;v;b;10;10124
167;v;b;11;10125
167;v;b;12;10126
167;v;b;13;10127
167;v;b;14;10128
167;v;b;15;10129
167;v;b;16;10130
167;v;b;17;10131
167;v;b;18;10132
167;v;b;19;10133
167;v;b;20;10134
167;v;b;21;10135
167;v;b;22;10136
167;v;b;23;10137
167;v;b;24;10138
167;v;b;25;10139
167;v;b;26;10140
167;v;b;27;10141
167;v;b;28;10142
167;v;b;29;10143
167;v;b;30;10144
167;v;b;31;10145
167;v;b;32;10146
167;v;b;33;10147
167;v;b;34;10148
167;v;b;35;10149
167;v;b;36;10150
167;v;b;37;10151
167;v;b;38;10152
167;v;b;39;10153
167;v;b;40;10154
167;v;b;41;10155
167;v;b;42;10156
167;v;b;43;10157
167;v;b;44;10158
167;v;b;45;10159
167;v;b;46;10160
167;v;b;47;10161
167;v;b;48;10162
167;v;b;49;10163
168;r;a;1;10164
168;r;a;2;10165
168;r;a;3;10166
168;r;a;4;10167
168;r;a;5;10168
168;r;a;6;10169
168;r;a;7;10170
168;r;a;8;10171
168;r;a;9;10172
168;r;a;10;10173
168;r;a;11;10174
168;r;a;12;10175
168;r;a;13;10176
168;r;a;14;10177
168;r;a;15;10178
168;r;a;16;10179
168;r;a;17;10180
168;r;a;18;10181
168;r;a;19;10182
168;r;a;20;10183
168;r;a;21;10184
168;r;a;22;10185
168;r;a;23;10186
168;r;a;24;10187
168;r;a;25;10188
168;r;a;26;10189
168;r;a;27;10190
168;r;a;28;10191
168;r;a;29;10192
168;r;a;30;10193
168;r;a;31;10194
168;r;a;32;10195
168;r;a;33;10196
168;r;a;34;10197
168;r;a;35;10198
168;r;a;36;10199
168;r;a;37;10200
168;r;a;38;10201
168;r;a;39;10202
168;r;a;40;10203
168;r;a;41;10204
168;r;a;42;10205
168;r;a;43;10206
168;r;a;44;10207
168;r;a;45;10208
168;r;a;46;10209
168;r;a;47;10210
168;r;a;48;10211
168;r;a;49;10212
168;r;a;50;10213
168;r;b;1;10214
168;r;b;2;10215
168;r;b;3;10216
168;r;b;4;10217
168;r;b;5;10218
168;r;b;6;10219
168;r;b;7;10220
168;r;b;8;10221
168;r;b;9;10222
168;r;b;10;10223
168;r;b;11;10224
168;r;b;12;10225
168;r;b;13;10226
168;r;b;14;10227
168;r;b;15;10228
168;r;b;16;10229
168;r;b;17;10230
168;r;b;18;10231
168;r;b;19;10232
168;r;b;20;10233
168;r;b;21;10234
168;r;b;22;10235
168;r;b;23;10236
168;r;b;24;10237
168;r;b;25;10238
168;r;b;26;10239
168;r;b;27;10240
168;r;b;28;10241
168;r;b;29;10242
168;r;b;30;10243
168;r;b;31;10244
168;r;b;32;10245
168;r;b;33;10246
168;r;b;34;10247
168;r;b;35;10248
168;r;b;36;10249
168;r;b;37;10250
168;r;b;38;10251
168;r;b;39;10252
168;r;b;40;10253
168;r;b;41;10254
168;r;b;42;10255
168;r;b;43;10256
168;r;b;44;10257
168;r;b;45;10258
168;r;b;46;10259
168;r;b;47;10260
168;r;b;48;10261
168;r;b;49;10262
168;v;a;1;10263
168;v;a;2;10264
168;v;a;3;10265
168;v;a;4;10266
168;v;a;5;10267
168;v;a;6;10268
168;v;a;7;10269
168;v;a;8;10270
168;v;a;9;10271
168;v;a;10;10272
168;v;a;11;10273
168;v;a;12;10274
168;v;a;13;10275
168;v;a;14;10276
168;v;a;15;10277
168;v;a;16;10278
168;v;a;17;10279
168;v;a;18;10280
168;v;a;19;10281
168;v;a;20;10282
168;v;a;21;10283
168;v;a;22;10284
168;v;a;23;10285
168;v;a;24;10286
168;v;a;25;10287
168;v;a;26;10288
168;v;a;27;10289
168;v;a;28;10290
168;v;a;29;10291
168;v;a;30;10292
168;v;a;31;10293
168;v;a;32;10294
168;v;a;33;10295
168;v;a;34;10296
168;v;a;35;10297
168;v;a;36;10298
168;v;a;37;10299
168;v;a;38;10300
168;v;a;39;10301
168;v;a;40;10302
168;v;a;41;10303
168;v;a;42;10304
168;v;a;43;10305
168;v;a;44;10306
168;v;a;45;10307
168;v;a;46;10308
168;v;a;47;10309
168;v;a;48;10310
168;v;a;49;10311
168;v;a;50;10312
168;v;b;1;10313
168;v;b;2;10314
168;v;b;3;10315
168;v;b;4;10316
168;v;b;5;10317
168;v;b;6;10318
168;v;b;7;10319
168;v;b;8;10320
168;v;b;9;10321
168;v;b;10;10322
168;v;b;11;10323
168;v;b;12;10324
168;v;b;13;10325
168;v;b;14;10326
168;v;b;15;10327
168;v;b;16;10328
168;v;b;17;10329
168;v;b;18;10330
168;v;b;19;10331
168;v;b;20;10332
168;v;b;21;10333
168;v;b;22;10334
168;v;b;23;10335
168;v;b;24;10336
168;v;b;25;10337
168;v;b;26;10338
168;v;b;27;10339
168;v;b;28;10340
168;v;b;29;10341
168;v;b;30;10342
168;v;b;31;10343
168;v;b;32;10344
168;v;b;33;10345
168;v;b;34;10346
168;v;b;35;10347
168;v;b;36;10348
168;v;b;37;10349
168;v;b;38;10350
168;v;b;39;10351
168;v;b;40;10352
168;v;b;41;10353
168;v;b;42;10354
168;v;b;43;10355
168;v;b;44;10356
168;v;b;45;10357
168;v;b;46;10358
168;v;b;47;10359
168;v;b;48;10360
168;v;b;49;10361
169;r;a;1;10362
169;r;a;2;10363
169;r;a;3;10364
169;r;a;4;10365
169;r;a;5;10366
169;r;a;6;10367
169;r;a;7;10368
169;r;a;8;10369
169;r;a;9;10370
169;r;a;10;10371
169;r;a;11;10372
169;r;a;12;10373
169;r;a;13;10374
169;r;a;14;10375
169;r;a;15;10376
169;r;a;16;10377
169;r;a;17;10378
169;r;a;18;10379
169;r;a;19;10380
169;r;a;20;10381
169;r;a;21;10382
169;r;a;22;10383
169;r;a;23;10384
169;r;a;24;10385
169;r;a;25;10386
169;r;a;26;10387
169;r;a;27;10388
169;r;a;28;10389
169;r;a;29;10390
169;r;a;30;10391
169;r;a;31;10392
169;r;a;32;10393
169;r;a;33;10394
169;r;a;34;10395
169;r;a;35;10396
169;r;a;36;10397
169;r;a;37;10398
169;r;a;38;10399
169;r;a;39;10400
169;r;a;40;10401
169;r;a;41;10402
169;r;a;42;10403
169;r;a;43;10404
169;r;a;44;10405
169;r;a;45;10406
169;r;a;46;10407
169;r;a;47;10408
169;r;a;48;10409
169;r;a;49;10410
169;r;b;1;10411
169;r;b;2;10412
169;r;b;3;10413
169;r;b;4;10414
169;r;b;5;10415
169;r;b;6;10416
169;r;b;7;10417
169;r;b;8;10418
169;r;b;9;10419
169;r;b;10;10420
169;r;b;11;10421
169;r;b;12;10422
169;r;b;13;10423
169;r;b;14;10424
169;r;b;15;10425
169;r;b;16;10426
169;r;b;17;10427
169;r;b;18;10428
169;r;b;19;10429
169;r;b;20;10430
169;r;b;21;10431
169;r;b;22;10432
169;r;b;23;10433
169;r;b;24;10434
169;r;b;25;10435
169;r;b;26;10436
169;r;b;27;10437
169;r;b;28;10438
169;r;b;29;10439
169;r;b;30;10440
169;r;b;31;10441
169;r;b;32;10442
169;r;b;33;10443
169;r;b;34;10444
169;r;b;35;10445
169;r;b;36;10446
169;r;b;37;10447
169;r;b;38;10448
169;r;b;39;10449
169;r;b;40;10450
169;r;b;41;10451
169;r;b;42;10452
169;r;b;43;10453
169;r;b;44;10454
169;r;b;45;10455
169;r;b;46;10456
169;r;b;47;10457
169;r;b;48;10458
169;r;b;49;10459
169;v;a;1;10460
169;v;a;2;10461
169;v;a;3;10462
169;v;a;4;10463
169;v;a;5;10464
169;v;a;6;10465
169;v;a;7;10466
169;v;a;8;10467
169;v;a;9;10468
169;v;a;10;10469
169;v;a;11;10470
169;v;a;12;10471
169;v;a;13;10472
169;v;a;14;10473
169;v;a;15;10474
169;v;a;16;10475
169;v;a;17;10476
169;v;a;18;10477
169;v;a;19;10478
169;v;a;20;10479
169;v;a;21;10480
169;v;a;22;10481
169;v;a;23;10482
169;v;a;24;10483
169;v;a;25;10484
169;v;a;26;10485
169;v;a;27;10486
169;v;a;28;10487
169;v;a;29;10488
169;v;a;30;10489
169;v;a;31;10490
169;v;a;32;10491
169;v;a;33;10492
169;v;a;34;10493
169;v;a;35;10494
169;v;a;36;10495
169;v;a;37;10496
169;v;a;38;10497
169;v;a;39;10498
169;v;a;40;10499
169;v;a;41;10500
169;v;a;42;10501
169;v;a;43;10502
169;v;a;44;10503
169;v;a;45;10504
169;v;a;46;10505
169;v;a;47;10506
169;v;a;48;10507
169;v;a;49;10508
169;v;b;1;10509
169;v;b;2;10510
169;v;b;3;10511
169;v;b;4;10512
169;v;b;5;10513
169;v;b;6;10514
169;v;b;7;10515
169;v;b;8;10516
169;v;b;9;10517
169;v;b;10;10518
169;v;b;11;10519
169;v;b;12;10520
169;v;b;13;10521
169;v;b;14;10522
169;v;b;15;10523
169;v;b;16;10524
169;v;b;17;10525
169;v;b;18;10526
169;v;b;19;10527
169;v;b;20;10528
169;v;b;21;10529
169;v;b;22;10530
169;v;b;23;10531
169;v;b;24;10532
169;v;b;25;10533
169;v;b;26;10534
169;v;b;27;10535
169;v;b;28;10536
169;v;b;29;10537
169;v;b;30;10538
169;v;b;31;10539
169;v;b;32;10540
169;v;b;33;10541
169;v;b;34;10542
169;v;b;35;10543
169;v;b;36;10544
169;v;b;37;10545
169;v;b;38;10546
169;v;b;39;10547
169;v;b;40;10548
169;v;b;41;10549
169;v;b;42;10550
169;v;b;43;10551
169;v;b;44;10552
169;v;b;45;10553
169;v;b;46;10554
169;v;b;47;10555
169;v;b;48;10556
169;v;b;49;10557
170;r;a;1;10939
170;r;a;2;10940
170;r;a;3;10941
170;r;a;4;10942
170;r;a;5;10943
170;r;a;6;10944
170;r;a;7;10945
170;r;a;8;10946
170;r;a;9;10947
170;r;a;10;10948
170;r;a;11;10949
170;r;a;12;10950
170;r;a;13;10951
170;r;a;14;10952
170;r;a;15;10953
170;r;a;16;10954
170;r;a;17;10955
170;r;a;18;10956
170;r;a;19;10957
170;r;a;20;10958
170;r;a;21;10959
170;r;a;22;10960
170;r;a;23;10961
170;r;a;24;10962
170;r;a;25;10963
170;r;a;26;10964
170;r;a;27;10965
170;r;a;28;10966
170;r;a;29;10967
170;r;a;30;10968
170;r;a;31;10969
170;r;a;32;10970
170;r;a;33;10971
170;r;a;34;10972
170;r;a;35;10973
170;r;a;36;10974
170;r;a;37;10975
170;r;a;38;10976
170;r;a;39;10977
170;r;a;40;10978
170;r;a;41;10979
170;r;a;42;10980
170;r;a;43;10981
170;r;a;44;10982
170;r;a;45;10983
170;r;a;46;10984
170;r;a;47;10985
170;r;a;48;10986
170;r;a;49;10987
170;r;b;1;10988
170;r;b;2;10989
170;r;b;3;10990
170;r;b;4;10991
170;r;b;5;10992
170;r;b;6;10993
170;r;b;7;10994
170;r;b;8;10995
170;r;b;9;10996
170;r;b;10;10997
170;r;b;11;10998
170;r;b;12;10999
170;r;b;13;11000
170;r;b;14;11001
170;r;b;15;11002
170;r;b;16;11003
170;r;b;17;11004
170;r;b;18;11005
170;r;b;19;11006
170;r;b;20;11007
170;r;b;21;11008
170;r;b;22;11009
170;r;b;23;11010
170;r;b;24;11011
170;r;b;25;11012
170;r;b;26;11013
170;r;b;27;11014
170;r;b;28;11015
170;r;b;29;11016
170;r;b;30;11017
170;r;b;31;11018
170;r;b;32;11019
170;r;b;33;11020
170;r;b;34;11021
170;r;b;35;11022
170;r;b;36;11023
170;r;b;37;11024
170;r;b;38;11025
170;r;b;39;11026
170;r;b;40;11027
170;r;b;41;11028
170;r;b;42;11029
170;r;b;43;11030
170;r;b;44;11031
170;r;b;45;11032
170;r;b;46;11033
170;r;b;47;11034
170;r;b;48;11035
170;r;b;49;11036
170;v;a;1;11037
170;v;a;2;11038
170;v;a;3;11039
170;v;a;4;11040
170;v;a;5;11041
170;v;a;6;11042
170;v;a;7;11043
170;v;a;8;11044
170;v;a;9;11045
170;v;a;10;11046
170;v;a;11;11047
170;v;a;12;11048
170;v;a;13;11049
170;v;a;14;11050
170;v;a;15;11051
170;v;a;16;11052
170;v;a;17;11053
170;v;a;18;11054
170;v;a;19;11055
170;v;a;20;11056
170;v;a;21;11057
170;v;a;22;11058
170;v;a;23;11059
170;v;a;24;11060
170;v;a;25;11061
170;v;a;26;11062
170;v;a;27;11063
170;v;a;28;11064
170;v;a;29;11065
170;v;a;30;11066
170;v;a;31;11067
170;v;a;32;11068
170;v;a;33;11069
170;v;a;34;11070
170;v;a;35;11071
170;v;a;36;11072
170;v;a;37;11073
170;v;a;38;11074
170;v;a;39;11075
170;v;a;40;11076
170;v;a;41;11077
170;v;a;42;11078
170;v;a;43;11079
170;v;a;44;11080
170;v;a;45;11081
170;v;a;46;11082
170;v;a;47;11083
170;v;a;48;11084
170;v;a;49;11085
170;v;b;1;11086
170;v;b;2;11087
170;v;b;3;11088
170;v;b;4;11089
170;v;b;5;11090
170;v;b;6;11091
170;v;b;7;11092
170;v;b;8;11093
170;v;b;9;11094
170;v;b;10;11095
170;v;b;11;11096
170;v;b;12;11097
170;v;b;13;11098
170;v;b;14;11099
170;v;b;15;11100
170;v;b;16;11101
170;v;b;17;11102
170;v;b;18;11103
170;v;b;19;11104
170;v;b;20;11105
170;v;b;21;11106
170;v;b;22;11107
170;v;b;23;11108
170;v;b;24;11109
170;v;b;25;11110
170;v;b;26;11111
170;v;b;27;11112
170;v;b;28;11113
170;v;b;29;11114
